dataset,model,family,severity,MASE,WQL,n_series,latency_s,MASE_clean,WQL_clean,MASE_degr,WQL_degr
monash_australian_electricity,chronos-2,drift,26.0,82.66997482497463,5.91258330040195,5,0.075,0.6271804180014168,0.0306721340583663,131.81211092082899,192.7672619437186
monash_australian_electricity,chronos-t5,drift,26.0,82.9119312248902,5.930309462828474,5,0.661,1.184876521529985,0.0698047190141327,69.9751659504817,84.95570996608153
monash_australian_electricity,chronos-2,drift,32.0,100.8880098183791,7.259519090173337,5,0.045,0.6271804180014168,0.0306721340583663,160.8596297375968,236.68125199111114
monash_australian_electricity,chronos-t5,drift,32.0,101.12036541752428,7.309998113897803,5,0.646,1.184876521529985,0.0698047190141327,85.34253450051612,104.72068675497165
monash_australian_electricity,chronos-2,drift_step,0.5,0.6271804180014168,0.0306721340583663,5,0.053,0.6271804180014168,0.0306721340583663,1.0,1.0
monash_australian_electricity,chronos-t5,drift_step,0.5,1.184876521529985,0.0698047190141327,5,0.65,1.184876521529985,0.0698047190141327,1.0,1.0
monash_australian_electricity,chronos-2,drift_step,1.0,0.6271804180014168,0.0306721340583663,5,0.051,0.6271804180014168,0.0306721340583663,1.0,1.0
monash_australian_electricity,chronos-t5,drift_step,1.0,1.184876521529985,0.0698047190141327,5,0.614,1.184876521529985,0.0698047190141327,1.0,1.0
monash_australian_electricity,chronos-2,drift_step,2.0,0.6224914604628043,0.0294379340820673,5,0.061,0.6271804180014168,0.0306721340583663,0.9925237500980112,0.9597615224962688
monash_australian_electricity,chronos-t5,drift_step,2.0,1.184876521529985,0.0698047190141327,5,0.675,1.184876521529985,0.0698047190141327,1.0,1.0
monash_australian_electricity,chronos-2,drift_step,4.0,0.6271804180014168,0.0306721340583663,5,0.045,0.6271804180014168,0.0306721340583663,1.0,1.0
monash_australian_electricity,chronos-t5,drift_step,4.0,1.184876521529985,0.0698047190141327,5,0.658,1.184876521529985,0.0698047190141327,1.0,1.0
monash_australian_electricity,chronos-2,drift_step,8.0,0.6212969959038469,0.0306130306977539,5,0.059,0.6271804180014168,0.0306721340583663,0.9906192509703697,0.9980730600453188
monash_australian_electricity,chronos-t5,drift_step,8.0,1.184876521529985,0.0698047190141327,5,0.623,1.184876521529985,0.0698047190141327,1.0,1.0
monash_australian_electricity,chronos-2,drift_step,12.0,0.6271804180014168,0.0306721340583663,5,0.042,0.6271804180014168,0.0306721340583663,1.0,1.0
monash_australian_electricity,chronos-t5,drift_step,12.0,1.184876521529985,0.0698047190141327,5,1.382,1.184876521529985,0.0698047190141327,1.0,1.0
monash_australian_electricity,chronos-2,drift_step,16.0,0.6271804180014168,0.0306721340583663,5,0.073,0.6271804180014168,0.0306721340583663,1.0,1.0
monash_australian_electricity,chronos-t5,drift_step,16.0,1.184876521529985,0.0698047190141327,5,1.013,1.184876521529985,0.0698047190141327,1.0,1.0
monash_australian_electricity,chronos-2,drift_step,20.0,0.6501967624968746,0.0318157266253879,5,0.174,0.6271804180014168,0.0306721340583663,1.036698123593849,1.0372844147344114
monash_australian_electricity,chronos-t5,drift_step,20.0,1.184876521529985,0.0698047190141327,5,0.933,1.184876521529985,0.0698047190141327,1.0,1.0
monash_australian_electricity,chronos-2,gap,0.05,0.6271804180014168,0.0306721340583663,5,0.063,0.6271804180014168,0.0306721340583663,1.0,1.0
monash_australian_electricity,chronos-t5,gap,0.05,1.184876521529985,0.0698047190141327,5,1.738,1.184876521529985,0.0698047190141327,1.0,1.0
monash_australian_electricity,chronos-2,gap,0.1,0.6271804180014168,0.0306721340583663,5,0.16,0.6271804180014168,0.0306721340583663,1.0,1.0
monash_australian_electricity,chronos-t5,gap,0.1,1.184876521529985,0.0698047190141327,5,1.059,1.184876521529985,0.0698047190141327,1.0,1.0
monash_australian_electricity,chronos-2,gap,0.15,0.6271804180014168,0.0306721340583663,5,0.048,0.6271804180014168,0.0306721340583663,1.0,1.0
monash_australian_electricity,chronos-t5,gap,0.15,1.184876521529985,0.0698047190141327,5,0.854,1.184876521529985,0.0698047190141327,1.0,1.0
monash_australian_electricity,chronos-2,gap,0.2,0.6271804180014168,0.0306721340583663,5,0.058,0.6271804180014168,0.0306721340583663,1.0,1.0
monash_australian_electricity,chronos-t5,gap,0.2,1.184876521529985,0.0698047190141327,5,0.775,1.184876521529985,0.0698047190141327,1.0,1.0
monash_australian_electricity,chronos-2,gap,0.3,0.6271804180014168,0.0306721340583663,5,0.047,0.6271804180014168,0.0306721340583663,1.0,1.0
monash_australian_electricity,chronos-t5,gap,0.3,1.184876521529985,0.0698047190141327,5,0.737,1.184876521529985,0.0698047190141327,1.0,1.0
monash_australian_electricity,chronos-2,gap,0.4,0.6113300842765245,0.0303378630947546,5,0.046,0.6271804180014168,0.0306721340583663,0.974727632958629,0.9891018028619849
monash_australian_electricity,chronos-t5,gap,0.4,1.184876521529985,0.0698047190141327,5,0.835,1.184876521529985,0.0698047190141327,1.0,1.0
monash_australian_electricity,chronos-2,gap,0.5,0.6060229989968619,0.0301305980104137,5,0.058,0.6271804180014168,0.0306721340583663,0.966265816984568,0.9823443635541593
monash_australian_electricity,chronos-t5,gap,0.5,1.184876521529985,0.0698047190141327,5,0.625,1.184876521529985,0.0698047190141327,1.0,1.0
monash_australian_electricity,chronos-2,gap,0.6,0.62624368494493,0.0307666298261539,5,0.042,0.6271804180014168,0.0306721340583663,0.998506437653982,1.003080834467135
monash_australian_electricity,chronos-t5,gap,0.6,1.184876521529985,0.0698047190141327,5,0.628,1.184876521529985,0.0698047190141327,1.0,1.0
monash_australian_electricity,chronos-2,gap,0.7,0.6110025697051517,0.0301200189998087,5,0.042,0.6271804180014168,0.0306721340583663,0.9742054314326049,0.9819994573084815
monash_australian_electricity,chronos-t5,gap,0.7,1.184876521529985,0.0698047190141327,5,0.57,1.184876521529985,0.0698047190141327,1.0,1.0
monash_cif_2016,chronos-2,clean,0.0,0.9366922139796068,0.0112600006081454,72,0.103,0.9366922139796068,0.0112600006081454,1.0,1.0
monash_cif_2016,chronos-t5,clean,0.0,0.9939565580468096,0.0138880631231882,72,0.617,0.9939565580468096,0.0138880631231882,1.0,1.0
monash_cif_2016,chronos-2,spikes_intensity,1.0,0.9805843303663908,0.0092741716766912,72,0.103,0.9366922139796068,0.0112600006081454,1.046858632677542,0.8236386479395335
monash_cif_2016,chronos-t5,spikes_intensity,1.0,1.0864694039116016,0.0123933543686988,72,0.655,0.9939565580468096,0.0138880631231882,1.0930753412871341,0.89237457079283
monash_cif_2016,chronos-2,spikes_intensity,2.0,0.9636079177340464,0.0136749192657016,72,0.106,0.9366922139796068,0.0112600006081454,1.0287348430495502,1.214468785712966
monash_cif_2016,chronos-t5,spikes_intensity,2.0,1.1150443903931435,0.0201466615602385,72,0.657,0.9939565580468096,0.0138880631231882,1.1218240690360548,1.450645880677244
monash_cif_2016,chronos-2,spikes_intensity,4.0,1.0740741977353276,0.0377520535205975,72,0.103,0.9366922139796068,0.0112600006081454,1.146667156730217,3.352757680429249
monash_cif_2016,chronos-t5,spikes_intensity,4.0,1.2752585262872047,0.3839643892477673,72,0.645,0.9939565580468096,0.0138880631231882,1.2830123368703075,27.64707978657451
monash_cif_2016,chronos-2,spikes_intensity,6.0,1.0153585570788275,0.0546426150620366,72,0.106,0.9366922139796068,0.0112600006081454,1.083983129063282,4.852807469877803
