decode_seed,dataset,model,family,severity,MASE,WQL,n_series,ctx_digest
1,monash_m1_quarterly,chronos-t5,spikes_intensity,40.0,2.3111861985359097,0.1013380479528179,100,012ebb9308b7e72e
1,monash_m1_yearly,chronos-t5,clean,0.0,4.892145086756286,0.075917659367323,100,0c8de5066b459982
1,monash_m1_yearly,chronos-t5,spikes_intensity,1.0,5.326213534893339,0.091704718818674,100,02c6a4e5a0882909
1,monash_m1_yearly,chronos-t5,spikes_intensity,2.0,5.226607450392447,0.1503266233059587,100,a948db659565d7c1
1,monash_m1_yearly,chronos-t5,spikes_intensity,4.0,5.658363092475452,0.0775102754620991,100,7151dd71c3f96d97
1,monash_m1_yearly,chronos-t5,spikes_intensity,6.0,6.406164620905728,0.1119059188081898,100,e040fde293022877
1,monash_m1_yearly,chronos-t5,spikes_intensity,8.0,5.937493306883195,0.1516530866101372,100,1cf57bfb2f356e0a
1,monash_m1_yearly,chronos-t5,spikes_intensity,12.0,7.547822554463167,0.0956774735105566,100,2ab3a96c5cdd7073
1,monash_m1_yearly,chronos-t5,spikes_intensity,16.0,6.224137418696711,0.0865509958383589,100,8efe688ea57e13b7
1,monash_m1_yearly,chronos-t5,spikes_intensity,20.0,8.804954002947863,0.1152862859750132,100,5c82c44d7a3e2c02
1,monash_m1_yearly,chronos-t5,spikes_intensity,30.0,6.40098230151396,0.098499662327049,100,eae783a0394a5d33
1,monash_m1_yearly,chronos-t5,spikes_intensity,40.0,5.3144971424863945,0.1034857643538108,100,6e56a86aeacc8b0f
1,monash_m3_monthly,chronos-t5,clean,0.0,0.8336913098884566,0.093098215686821,100,8396853c2542b64e
1,monash_m3_monthly,chronos-t5,spikes_intensity,1.0,0.9094548258704258,0.1029781133838604,100,642561503d3e5a94
1,monash_m3_monthly,chronos-t5,spikes_intensity,2.0,0.976478967551456,0.1053323824801124,100,742a2245d279e1bf
1,monash_m3_monthly,chronos-t5,spikes_intensity,4.0,1.0549441137512032,0.1038963212012339,100,a6608189769df94e
1,monash_m3_monthly,chronos-t5,spikes_intensity,6.0,0.9611496356018316,0.100069924120836,100,fef8ae7eb89e1ddc
1,monash_m3_monthly,chronos-t5,spikes_intensity,8.0,1.1456738880285715,0.1038408446631439,100,305316a00cb0d196
1,monash_m3_monthly,chronos-t5,spikes_intensity,12.0,0.8873413313017552,0.0985571272913318,100,ae8278f12b9592bf
1,monash_m3_monthly,chronos-t5,spikes_intensity,16.0,1.4986014817133118,0.1074537580926858,100,7ba5a499b03f4353
1,monash_m3_monthly,chronos-t5,spikes_intensity,20.0,1.1036185283451108,0.1133471910369777,100,d18cbb31fc952929
1,monash_m3_monthly,chronos-t5,spikes_intensity,30.0,0.8691552190108306,0.0947116304614736,100,7c1d824860e54e58
1,monash_m3_monthly,chronos-t5,spikes_intensity,40.0,0.899744223136489,0.1003142243331199,100,f23f0a95b57b7346
1,monash_m3_quarterly,chronos-t5,clean,0.0,1.3704702167460745,0.0813098248007238,100,79cf7aa933a9403f
1,monash_m3_quarterly,chronos-t5,spikes_intensity,1.0,1.637481579824391,0.0972610257136546,100,b845682bfe37f409
1,monash_m3_quarterly,chronos-t5,spikes_intensity,2.0,1.654415425892662,0.0910541439611154,100,2ad9ae1e0f340f3e
1,monash_m3_quarterly,chronos-t5,spikes_intensity,4.0,1.5396479720360896,0.0864219807951049,100,5d519462f9ef08b1
1,monash_m3_quarterly,chronos-t5,spikes_intensity,6.0,1.6348737180239243,0.0977867269323148,100,2798b0a2134cf02a
1,monash_m3_quarterly,chronos-t5,spikes_intensity,8.0,2.1088325902671468,0.111418242478669,100,53656fe2dd5c3da3
1,monash_m3_quarterly,chronos-t5,spikes_intensity,12.0,1.6555416044403153,0.1042388762693637,100,dd102bdfac622e73
1,monash_m3_quarterly,chronos-t5,spikes_intensity,16.0,2.1368098287607125,0.1315439901093434,100,ac60778a28a8b2c8
1,monash_m3_quarterly,chronos-t5,spikes_intensity,20.0,1.5413158593927323,0.0851497196208818,100,c6c6bf4b84e574fe
1,monash_m3_quarterly,chronos-t5,spikes_intensity,30.0,1.4712882708095172,0.0851879650409381,100,cb5b8a6abca5756d
1,monash_m3_quarterly,chronos-t5,spikes_intensity,40.0,1.378594800721244,0.081157997266868,100,82e9984f2af08e18
1,monash_m3_yearly,chronos-t5,clean,0.0,3.5624616395047783,0.1602182741769537,100,22af5d0564fd98f0
1,monash_m3_yearly,chronos-t5,spikes_intensity,1.0,3.848918388335579,0.1638154078715728,100,256e481883a154c2
1,monash_m3_yearly,chronos-t5,spikes_intensity,2.0,4.372282214002346,0.175349364570626,100,13cd7f521c1d9b6c
1,monash_m3_yearly,chronos-t5,spikes_intensity,4.0,3.604165758315218,0.1610576359905101,100,ae65df708765fafd
1,monash_m3_yearly,chronos-t5,spikes_intensity,6.0,4.52870110357467,0.2065294831567368,100,d9b5af4c16ec35dd
1,monash_m3_yearly,chronos-t5,spikes_intensity,8.0,4.274635024675272,0.1871008178901274,100,aa442e72de40084f
1,monash_m3_yearly,chronos-t5,spikes_intensity,12.0,4.374359333263689,0.2005496781548792,100,94ec1b257064468d
1,monash_m3_yearly,chronos-t5,spikes_intensity,16.0,4.91805516312134,0.2514085416279987,100,f8603f38cffe54e6
1,monash_m3_yearly,chronos-t5,spikes_intensity,20.0,5.6715486525723176,0.2122735552357537,100,528c31ce891ef980
1,monash_m3_yearly,chronos-t5,spikes_intensity,30.0,4.272706870019609,0.1869327062446641,100,fff3f0482e73b248
1,monash_m3_yearly,chronos-t5,spikes_intensity,40.0,3.588659308493753,0.1591860302330155,100,c569b7efc18a076b
1,monash_nn5_weekly,chronos-t5,clean,0.0,0.940325060548796,0.0867185832099461,100,14e0fea8700b49b1
1,monash_nn5_weekly,chronos-t5,spikes_intensity,1.0,0.925248700036856,0.0859191895965439,100,6c3aec8a4208cb8c
1,monash_nn5_weekly,chronos-t5,spikes_intensity,2.0,0.949189815739134,0.0873190137635671,100,ff9981dc2f7d4ae9
1,monash_nn5_weekly,chronos-t5,spikes_intensity,4.0,0.9514663334915212,0.0879208979333822,100,4243f24b93934cf2
1,monash_nn5_weekly,chronos-t5,spikes_intensity,6.0,0.9312098556010232,0.0876155704078219,100,8a0079659b1bf937
1,monash_nn5_weekly,chronos-t5,spikes_intensity,8.0,0.9356723612846596,0.0869109128139059,100,ed477e1cc53dc422
1,monash_nn5_weekly,chronos-t5,spikes_intensity,12.0,0.941963340216248,0.0867850612128739,100,e38c343c156754c7
1,monash_nn5_weekly,chronos-t5,spikes_intensity,16.0,0.9203314286152684,0.0844277102939844,100,788c7872003ced6c
1,monash_nn5_weekly,chronos-t5,spikes_intensity,20.0,0.9309888320788268,0.0855396422531046,100,509f6cce82cbbadf
1,monash_nn5_weekly,chronos-t5,spikes_intensity,30.0,0.9274635518091284,0.0847508987767146,100,fedda9a945ed23dc
1,monash_nn5_weekly,chronos-t5,spikes_intensity,40.0,0.9253084037990872,0.0850892742630139,100,09d6665f57d188b5
1,monash_tourism_monthly,chronos-t5,clean,0.0,1.8047984473996008,0.0954579249845583,100,f358903079404a57
1,monash_tourism_monthly,chronos-t5,spikes_intensity,1.0,1.9219726378114368,0.1017979591752573,100,8f47f28edbc64880
1,monash_tourism_monthly,chronos-t5,spikes_intensity,2.0,1.9687868257274264,0.1042941485901307,100,dfca3efa2ae3bec9
1,monash_tourism_monthly,chronos-t5,spikes_intensity,4.0,2.088612146410137,0.1152734033895408,100,6926b0b9ac0b232f
1,monash_tourism_monthly,chronos-t5,spikes_intensity,6.0,2.082259996100125,0.112654451549754,100,67e7bd4cf06f0609
1,monash_tourism_monthly,chronos-t5,spikes_intensity,8.0,2.0553529357116163,0.1054060729915101,100,cdeec4cd98461556
1,monash_tourism_monthly,chronos-t5,spikes_intensity,12.0,1.999533687082532,0.1086323523374851,100,574c74c3b5f6606a
1,monash_tourism_monthly,chronos-t5,spikes_intensity,16.0,1.830884357891124,0.0921096259121381,100,00a09a4cdf15f44d
1,monash_tourism_monthly,chronos-t5,spikes_intensity,20.0,1.8349802352211588,0.094007890886879,100,a0a9341ee14fc5bc
1,monash_tourism_monthly,chronos-t5,spikes_intensity,30.0,1.8266240862069656,0.0961388267355397,100,0742e9b75a5a8651
1,monash_tourism_monthly,chronos-t5,spikes_intensity,40.0,1.818824922663054,0.0983841162522067,100,fad1d480dc87fbe1
1,monash_tourism_quarterly,chronos-t5,clean,0.0,1.7124200613958953,0.0803711557059431,100,71a8b4e97521895d
1,monash_tourism_quarterly,chronos-t5,spikes_intensity,1.0,1.860046678372565,0.0966710281556326,100,feeaca7c42a645eb
1,monash_tourism_quarterly,chronos-t5,spikes_intensity,2.0,2.2211612553345885,0.1304483731560178,100,97b9838e15151615
1,monash_tourism_quarterly,chronos-t5,spikes_intensity,4.0,2.052669922583741,0.0984105164715374,100,26f6c65d3a42acf5
1,monash_tourism_quarterly,chronos-t5,spikes_intensity,6.0,2.3317575695840747,0.0880222240961014,100,8fa59e60e63d8bb4
1,monash_tourism_quarterly,chronos-t5,spikes_intensity,8.0,2.1545651233436427,0.0963428465335094,100,0331dd7cd7c5922e
1,monash_tourism_quarterly,chronos-t5,spikes_intensity,12.0,1.8784074464006315,0.0896994277575874,100,7ca7408bced69938
1,monash_tourism_quarterly,chronos-t5,spikes_intensity,16.0,1.8841785962395363,0.0870289539073765,100,4182be37fbadac50
1,monash_tourism_quarterly,chronos-t5,spikes_intensity,20.0,1.853021123133152,0.1179903152219034,100,57642112f54c2604
1,monash_tourism_quarterly,chronos-t5,spikes_intensity,30.0,1.7427925302393406,0.0752922897072114,100,d3d20939ca8225ca
1,monash_tourism_quarterly,chronos-t5,spikes_intensity,40.0,1.788380131046981,0.0795530020752878,100,718175f720c04bcc
1,monash_tourism_yearly,chronos-t5,clean,0.0,3.946960149549127,0.2034639774743393,100,adf90b7d1f903bb2
1,monash_tourism_yearly,chronos-t5,spikes_intensity,1.0,4.039918268793533,0.1955671122395411,100,222bf2fe5690e793
1,monash_tourism_yearly,chronos-t5,spikes_intensity,2.0,4.418225667376718,0.2361107103671215,100,8bfe53494942a01f
1,monash_tourism_yearly,chronos-t5,spikes_intensity,4.0,4.26637020244076,0.1820490873213188,100,48ccb9daa7914c41
1,monash_tourism_yearly,chronos-t5,spikes_intensity,6.0,4.594933583371359,0.2098491774518192,100,bf72e8373db4fbc3
1,monash_tourism_yearly,chronos-t5,spikes_intensity,8.0,4.723324549759695,0.1917443054776937,100,d6681653e29c6eda
1,monash_tourism_yearly,chronos-t5,spikes_intensity,12.0,9.140691016392104,0.6243273995143661,100,ddbe11fd08a0b94a
1,monash_tourism_yearly,chronos-t5,spikes_intensity,16.0,5.595511367784006,1.0796289140005533,100,6c8cff8ccdeb9d51
1,monash_tourism_yearly,chronos-t5,spikes_intensity,20.0,5.984495831031673,1.298548443288259,100,67fb0013e4444b6b
1,monash_tourism_yearly,chronos-t5,spikes_intensity,30.0,4.21254095034535,0.2104948691353766,100,de0a9afad9d36404
1,monash_tourism_yearly,chronos-t5,spikes_intensity,40.0,5.067921016671819,0.278628590161213,100,01babfb80ccb98a3
1,monash_traffic,chronos-t5,clean,0.0,0.8216134085683118,0.2819226652646958,100,b391ecfc3e90d400
1,monash_traffic,chronos-t5,spikes_intensity,1.0,0.8306853741129374,0.2775106743176249,100,d680196d77e30708
1,monash_traffic,chronos-t5,spikes_intensity,2.0,0.8122778214254901,0.2735914345528978,100,48ce9541e67fd184
1,monash_traffic,chronos-t5,spikes_intensity,4.0,0.8258996252991558,0.2800634083338251,100,8eb33070fad7ea7d
1,monash_traffic,chronos-t5,spikes_intensity,6.0,0.8308459652394233,0.2812045196158798,100,8e04ec1f0e1d393a
1,monash_traffic,chronos-t5,spikes_intensity,8.0,0.8301450885482247,0.2831258040728021,100,c64129d782724564
1,monash_traffic,chronos-t5,spikes_intensity,12.0,0.8434281390712483,0.2858445284997467,100,9220c597ff7af2e3
1,monash_traffic,chronos-t5,spikes_intensity,16.0,0.8461565192464721,0.2829210784788645,100,3f99e9cce3e92207
1,monash_traffic,chronos-t5,spikes_intensity,20.0,0.8414721428301385,0.2875850939112654,100,3b304217bcd02d2d
1,monash_traffic,chronos-t5,spikes_intensity,30.0,0.8321264184737551,0.2824194132277672,100,74379273c79aabfe
1,monash_traffic,chronos-t5,spikes_intensity,40.0,0.8226373124204429,0.3123611390540208,100,c21bddce4acf5104
1,monash_weather,chronos-t5,clean,0.0,1.078029983833665,0.1451518384210959,100,2fe9d636481148b4
1,monash_weather,chronos-t5,spikes_intensity,1.0,1.0603506614617542,0.1465129282724024,100,1aee770273887c82
1,monash_weather,chronos-t5,spikes_intensity,2.0,1.0852319025104946,0.1484059806017951,100,0d6ff275c0e9d06a
1,monash_weather,chronos-t5,spikes_intensity,4.0,1.096182395975413,0.1513406969974045,100,59f427f84afc0c13
1,monash_weather,chronos-t5,spikes_intensity,6.0,1.082772013989305,0.1496415295850638,100,be60654d47ec996a
1,monash_weather,chronos-t5,spikes_intensity,8.0,1.0697138829955015,0.1498162780413468,100,7cdde824f59f8c4e
1,monash_weather,chronos-t5,spikes_intensity,12.0,1.0765625530879106,0.1459883176256312,100,6b2a2b612f8bc470
1,monash_weather,chronos-t5,spikes_intensity,16.0,1.080286926718611,0.156491336322211,100,7d28b1e51e251349
1,monash_weather,chronos-t5,spikes_intensity,20.0,1.0690300491516709,0.1482679124397118,100,9a600f4a0dd710ec
1,monash_weather,chronos-t5,spikes_intensity,30.0,1.0354790349826062,0.1599986681754461,100,b47b360d14ff1ae3
1,monash_weather,chronos-t5,spikes_intensity,40.0,1.0849776294048252,0.1713079856872585,100,0cb74dbbfb4f8653
1,nn5,chronos-t5,clean,0.0,0.6014266768446973,0.1654970192197883,100,ddf5d74d6baba1a3
1,nn5,chronos-t5,spikes_intensity,1.0,0.5855622863240779,0.1610363506883598,100,54da0be58c3c96df
1,nn5,chronos-t5,spikes_intensity,2.0,0.598961191653378,0.1642278523640821,100,ed2ae14ee99f88b8
1,nn5,chronos-t5,spikes_intensity,4.0,0.6290907726428001,0.17330870621928,100,60b7ba0aa293a800
1,nn5,chronos-t5,spikes_intensity,6.0,0.6254696353576157,0.1697964972180789,100,d04ebbbb09d3dc7e
1,nn5,chronos-t5,spikes_intensity,8.0,0.6085425098447473,0.1659611958355443,100,3419a75993018477
1,nn5,chronos-t5,spikes_intensity,12.0,0.5947020218070236,0.1622216174168477,100,e6e429e5f665164b
1,nn5,chronos-t5,spikes_intensity,16.0,0.593948444196417,0.1612399587993146,100,8f0845e5183b7327
1,nn5,chronos-t5,spikes_intensity,20.0,0.5970225169721229,0.1596683437866904,100,cf90486393705c35
1,nn5,chronos-t5,spikes_intensity,30.0,0.6046560111749971,0.1625621921590042,100,c9be258bd52d0c26
1,nn5,chronos-t5,spikes_intensity,40.0,0.594398990557392,0.1575967710207721,100,31016e072ef5465e
2,dominick,chronos-t5,clean,0.0,0.7894598181419168,0.2618669357282865,100,022395fb7a7f6672
2,dominick,chronos-t5,spikes_intensity,1.0,0.8355879227251473,0.2777545853782479,100,96a21cb7d558c459
2,dominick,chronos-t5,spikes_intensity,2.0,0.8253665876583561,0.2736841681319232,100,02c05273af04796e
2,dominick,chronos-t5,spikes_intensity,4.0,0.8171282221046435,0.2722416364256165,100,a01e33337a25d3cb
2,dominick,chronos-t5,spikes_intensity,6.0,0.7940126032302934,0.265803898139293,100,a1c88b1123d5665f
2,dominick,chronos-t5,spikes_intensity,8.0,0.8840438048017409,0.2745933507723233,100,ad0b21c830c4ba78
2,dominick,chronos-t5,spikes_intensity,12.0,0.8615785227507194,0.2785217222376845,100,1279f5fe1c6b8df8
2,dominick,chronos-t5,spikes_intensity,16.0,0.7966464601538362,0.2662651946857841,100,bd13299b55e13a1d
2,dominick,chronos-t5,spikes_intensity,20.0,0.8088402800739567,0.2760137491255066,100,74cccbfb292b023b
2,dominick,chronos-t5,spikes_intensity,30.0,0.7895740834997141,0.2697134930885816,100,acbd9680d49330dd
2,dominick,chronos-t5,spikes_intensity,40.0,0.7976187162534464,0.281923724231831,100,15ca3ff2d3d8b787
2,ercot,chronos-t5,clean,0.0,0.590129416435134,0.0161584822245433,8,5fe0784946f6200c
2,ercot,chronos-t5,spikes_intensity,1.0,0.7150306006155779,0.0246007468689437,8,5f73b78a604864c5
2,ercot,chronos-t5,spikes_intensity,2.0,0.756769914518344,0.027714394441109,8,bc358fdf242bc002
2,ercot,chronos-t5,spikes_intensity,4.0,0.6863927177347304,0.0212899600607286,8,944dd1e74d54057c
2,ercot,chronos-t5,spikes_intensity,6.0,0.647549548313269,0.0217929933421326,8,149a61298f23ab72
2,ercot,chronos-t5,spikes_intensity,8.0,1.0505051353884116,0.049359784917533,8,2649ca6182b872d1
2,ercot,chronos-t5,spikes_intensity,12.0,2.045949753862044,0.0516641502486322,8,ea324b5bc2f7f60e
2,ercot,chronos-t5,spikes_intensity,16.0,2.285842991962794,0.160404444046619,8,b4361bd3cf691cb4
2,ercot,chronos-t5,spikes_intensity,20.0,3.382219822700149,0.260682452711288,8,8006c8760c59c71d
2,ercot,chronos-t5,spikes_intensity,30.0,0.7295294580045993,0.0280209192963658,8,b1179537e155957b
2,ercot,chronos-t5,spikes_intensity,40.0,0.6573565349221687,0.0195084343515926,8,dce05615cd89ade6
2,exchange_rate,chronos-t5,clean,0.0,2.005546882148272,0.014973430134166,8,270afda0994788e3
2,exchange_rate,chronos-t5,spikes_intensity,1.0,3.1962861179580524,0.0142210225233107,8,865e207fed08bba8
2,exchange_rate,chronos-t5,spikes_intensity,2.0,1.841072853121782,0.0140229461241149,8,5c09d9f7d4c0102a
2,exchange_rate,chronos-t5,spikes_intensity,4.0,2.083100015945128,0.0142698898510743,8,cd6e8cd6b0e36278
2,exchange_rate,chronos-t5,spikes_intensity,6.0,1.944775020209316,0.0182803778582621,8,32dfceeb485d5867
2,exchange_rate,chronos-t5,spikes_intensity,8.0,2.0134131600520115,0.0248337270425118,8,0c909a0c5a0814fc
2,exchange_rate,chronos-t5,spikes_intensity,12.0,11.178031399029708,0.0921192286197001,8,2e4e303a896f31f0
2,exchange_rate,chronos-t5,spikes_intensity,16.0,13.60212455538562,0.1336310910271795,8,d599571ce93699a0
2,exchange_rate,chronos-t5,spikes_intensity,20.0,1.7535092296226722,0.0485673283838784,8,674056d4c6c305f0
2,exchange_rate,chronos-t5,spikes_intensity,30.0,2.1939682174401223,0.0180048233739459,8,3b8d07a42aa0ca90
2,exchange_rate,chronos-t5,spikes_intensity,40.0,1.742514734386034,0.0447423664026888,8,45270fb9d1e91b7a
2,m4_quarterly,chronos-t5,clean,0.0,1.151341465241016,0.0758691313087383,100,444302055904448c
2,m4_quarterly,chronos-t5,spikes_intensity,1.0,1.297775695364591,0.0815663530886476,100,d802e881186620ff
2,m4_quarterly,chronos-t5,spikes_intensity,2.0,1.257878347081944,0.0819591627411762,100,178b8761f520c486
2,m4_quarterly,chronos-t5,spikes_intensity,4.0,1.360384755305091,0.0946297636900703,100,5a1de60abe236214
2,m4_quarterly,chronos-t5,spikes_intensity,6.0,1.3090272271256345,0.0884004637166883,100,b45d35da3dbe7cea
2,m4_quarterly,chronos-t5,spikes_intensity,8.0,1.279942152332497,0.089503475611469,100,c779628cc7496ee7
2,m4_quarterly,chronos-t5,spikes_intensity,12.0,1.3393349701218755,0.0923299550441052,100,ebaa3d59770ef535
2,m4_quarterly,chronos-t5,spikes_intensity,16.0,1.2260706251496325,0.0809436157227966,100,aa2a857446c20077
2,m4_quarterly,chronos-t5,spikes_intensity,20.0,1.3423359482977224,0.0825566371202698,100,09323c23fc1cbaa8
2,m4_quarterly,chronos-t5,spikes_intensity,30.0,1.268379350327778,0.0810088389679087,100,ac4e612dcd8e3068
2,m4_quarterly,chronos-t5,spikes_intensity,40.0,1.2307212697879273,0.0835721875407064,100,a2856790d0642af9
2,m4_yearly,chronos-t5,clean,0.0,3.660045432749204,0.143194002732869,100,2ab6975b9e0df166
2,m4_yearly,chronos-t5,spikes_intensity,1.0,3.858107761670235,0.1500774525887211,100,5ef3ac7b0be9a93c
2,m4_yearly,chronos-t5,spikes_intensity,2.0,3.930109544107758,0.1462085294782478,100,ec76b17f9b2b1e01
2,m4_yearly,chronos-t5,spikes_intensity,4.0,3.944576049267258,0.1672530793339951,100,475747034e419c49
2,m4_yearly,chronos-t5,spikes_intensity,6.0,5.324717009032489,0.1656255761544355,100,c6848105cc95cfe6
2,m4_yearly,chronos-t5,spikes_intensity,8.0,8.161241662233964,0.2566471826013737,100,7492372daa9025d6
2,m4_yearly,chronos-t5,spikes_intensity,12.0,7.167984509691158,0.2697042812928402,100,d6aeab8173e39d16
2,m4_yearly,chronos-t5,spikes_intensity,16.0,6.814484129904912,0.1991600394802011,100,8f71a682b675a88c
2,m4_yearly,chronos-t5,spikes_intensity,20.0,4.008699149732537,0.1739702072365065,100,8fac836905de283d
2,m4_yearly,chronos-t5,spikes_intensity,30.0,4.0113254531775455,0.1829146031397881,100,b3b7fbb20389e4d3
2,m4_yearly,chronos-t5,spikes_intensity,40.0,4.940474303365906,0.2125021184611168,100,2d11cd7751ba229d
2,m5,chronos-t5,clean,0.0,0.9166725389602468,0.5674313269320713,100,dc3b120d18c4ec13
2,m5,chronos-t5,spikes_intensity,1.0,0.93877559337803,0.5891931849136927,100,6c4f1cabc63fa325
2,m5,chronos-t5,spikes_intensity,2.0,0.9219238191996652,0.5692504439723183,100,e2b895b574fa4447
2,m5,chronos-t5,spikes_intensity,4.0,0.9253208968407052,0.5776300759952038,100,69bcd813d4681f45
2,m5,chronos-t5,spikes_intensity,6.0,0.924461587239775,0.6040460390234562,100,2b90fe15a5e358dd
2,m5,chronos-t5,spikes_intensity,8.0,0.91376006805199,0.5768034018966782,100,97daf664fd5fd941
2,m5,chronos-t5,spikes_intensity,12.0,0.9008403641770052,0.5661310803609043,100,c182cf645a721e84
2,m5,chronos-t5,spikes_intensity,16.0,0.9394913404816928,0.5983175366889124,100,ae0da24ac2847bcd
2,m5,chronos-t5,spikes_intensity,20.0,0.9274202975760756,0.5723278051149185,100,d06028d60796234f
2,m5,chronos-t5,spikes_intensity,30.0,0.9143817245068834,0.5675278280410269,100,0b14459894c675f3
2,m5,chronos-t5,spikes_intensity,40.0,0.9085345707576872,0.5870903795083704,100,5a22e04f4be9e73b
2,monash_australian_electricity,chronos-t5,clean,0.0,1.1239121449882667,0.0655843921565577,5,38c44bb4fa034e9e
2,monash_australian_electricity,chronos-t5,spikes_intensity,1.0,1.1769757377662529,0.0700518319150052,5,1a5a866b8da59a08
2,monash_australian_electricity,chronos-t5,spikes_intensity,2.0,1.0979365698862231,0.0622754976995794,5,f85739575f232240
2,monash_australian_electricity,chronos-t5,spikes_intensity,4.0,1.1002752322043243,0.0655902653597769,5,0a141776da56cd12
2,monash_australian_electricity,chronos-t5,spikes_intensity,6.0,1.7895591505230768,0.1913970585151131,5,72e39e3b422f68ea
2,monash_australian_electricity,chronos-t5,spikes_intensity,8.0,6.115236548384983,0.3704715229094119,5,8a8db42b5d194a33
2,monash_australian_electricity,chronos-t5,spikes_intensity,12.0,1.593010241055682,0.1197873985407277,5,dc05f616208a700e
2,monash_australian_electricity,chronos-t5,spikes_intensity,16.0,1.163918237223327,0.0823047894543859,5,4c8979ecadc87426
2,monash_australian_electricity,chronos-t5,spikes_intensity,20.0,1.0798950865534065,0.0717757780128195,5,fc94b5fef914ba7c
2,monash_australian_electricity,chronos-t5,spikes_intensity,30.0,0.9788692273535288,0.050542536870537,5,c421b7df70734512
2,monash_australian_electricity,chronos-t5,spikes_intensity,40.0,1.0790994696180622,0.0662753762578149,5,514ebb5b2b9f823d
2,monash_car_parts,chronos-t5,clean,0.0,0.9342777473363588,1.0958056115690562,100,d1853c77ba0bd2eb
2,monash_car_parts,chronos-t5,spikes_intensity,1.0,0.9087024705724824,1.0402542816209963,100,7d5cb79432b86f65
2,monash_car_parts,chronos-t5,spikes_intensity,2.0,0.9336837432195976,1.0760595936607942,100,4aee5a248eed22d8
2,monash_car_parts,chronos-t5,spikes_intensity,4.0,0.9534700564863284,1.1323296332549733,100,92c384a479576efa
2,monash_car_parts,chronos-t5,spikes_intensity,6.0,0.9317299499270896,1.1463301595885436,100,01e2e4f7f5d6126c
2,monash_car_parts,chronos-t5,spikes_intensity,8.0,0.9413075303211424,1.133288978618152,100,640f3429f1fd3eca
2,monash_car_parts,chronos-t5,spikes_intensity,12.0,0.913109591779926,1.163245611872584,100,b595d5004bd8cbba
2,monash_car_parts,chronos-t5,spikes_intensity,16.0,0.8944834934986281,1.0798768092105502,100,90f3b31afa2c959c
2,monash_car_parts,chronos-t5,spikes_intensity,20.0,0.9097887861662424,1.1885615701846566,100,2ae1e795bb3afaaa
2,monash_car_parts,chronos-t5,spikes_intensity,30.0,0.9205812430842524,1.3308419009336578,100,3820c2cc82a6611e
2,monash_car_parts,chronos-t5,spikes_intensity,40.0,0.9026481900021444,1.1805941852382285,100,ceb769504c62b52c
2,monash_cif_2016,chronos-t5,clean,0.0,1.006516284474616,0.015502326229382,72,e4e15f9e2e7a0573
2,monash_cif_2016,chronos-t5,spikes_intensity,1.0,1.0771098670879748,0.0123892673045776,72,afe900560fb12fd9
2,monash_cif_2016,chronos-t5,spikes_intensity,2.0,1.1170468765935395,0.016628649596304,72,8fd7b3b18790cfed
2,monash_cif_2016,chronos-t5,spikes_intensity,4.0,1.2887680883552832,0.3655662271728128,72,4a4e1d2284da3123
2,monash_cif_2016,chronos-t5,spikes_intensity,6.0,1.2423860717612496,0.0143203001785803,72,c2a8cd1e6e928de2
2,monash_cif_2016,chronos-t5,spikes_intensity,8.0,1.0853925403265363,0.0179383973329471,72,d31f557b9421f107
2,monash_cif_2016,chronos-t5,spikes_intensity,12.0,1.136094657318828,0.0702094937548356,72,1b614f5dea80b158
2,monash_cif_2016,chronos-t5,spikes_intensity,16.0,1.1082625872317915,0.0132786207845176,72,6760f0030b816bc4
2,monash_cif_2016,chronos-t5,spikes_intensity,20.0,1.117864083286667,0.0125447833419931,72,621d2bd7286f3b0b
2,monash_cif_2016,chronos-t5,spikes_intensity,30.0,1.113205779973988,0.0225797322082606,72,e1ed3260b28feb2e
2,monash_cif_2016,chronos-t5,spikes_intensity,40.0,1.107036806832986,0.0204000126617079,72,33b5766bc4a0e864
2,monash_covid_deaths,chronos-t5,clean,0.0,50.64871801535297,0.0456698920294833,100,45dec5fd7f93b8a9
2,monash_covid_deaths,chronos-t5,spikes_intensity,1.0,58.556730657069785,0.0699365581220084,100,5b5a71d09cc799f0
2,monash_covid_deaths,chronos-t5,spikes_intensity,2.0,61.145819087477605,0.1106782575331657,100,a7c86375b99c1fa3
2,monash_covid_deaths,chronos-t5,spikes_intensity,4.0,57.587748280229285,0.0658550340068487,100,9a4298d530e4aeab
2,monash_covid_deaths,chronos-t5,spikes_intensity,6.0,54.43620790594807,0.0523923298999452,100,3ddb1f940ccb4aa3
2,monash_covid_deaths,chronos-t5,spikes_intensity,8.0,56.60742892788036,0.0502791020802102,100,d3a8b07f12c7c85d
2,monash_covid_deaths,chronos-t5,spikes_intensity,12.0,59.66530450092361,0.4618088283029951,100,4000dde85f6da696
2,monash_covid_deaths,chronos-t5,spikes_intensity,16.0,51.90111583951795,0.0405855198290171,100,9ce98551d46c2498
2,monash_covid_deaths,chronos-t5,spikes_intensity,20.0,51.38026283833739,0.0443473614734742,100,d6af9061c8d96aa2
2,monash_covid_deaths,chronos-t5,spikes_intensity,30.0,51.61134734349061,0.063136367310282,100,740a4a236dab1ca5
2,monash_covid_deaths,chronos-t5,spikes_intensity,40.0,53.36963313653021,0.042469497746149,100,c4e34a0b355f736d
2,monash_fred_md,chronos-t5,clean,0.0,0.427867472255334,0.01694340741383,100,5cb073350fee3717
