seed,dataset,model,family,severity,MASE,WQL,n_series
0,monash_m1_quarterly,chronos-t5,regime_trend,0.18,1.9128342373936698,0.09328077231895832,100
0,monash_m1_quarterly,chronos-2,regime_trend,0.25,1.7509223180895137,0.07886561385997069,100
0,monash_m1_quarterly,chronos-t5,regime_trend,0.25,1.84432537797382,0.09007117066317459,100
0,monash_m1_yearly,chronos-2,clean,0.0,3.637927031199332,0.07096940204212351,100
0,monash_m1_yearly,chronos-t5,clean,0.0,4.8763596590243115,0.0831845042523565,100
0,monash_m1_yearly,chronos-2,regime_trend,0.01,3.6377393873640913,0.07146618672242844,100
0,monash_m1_yearly,chronos-t5,regime_trend,0.01,4.904023598261401,0.08452459812269025,100
0,monash_m1_yearly,chronos-2,regime_trend,0.02,3.6520969826848173,0.07278961503635623,100
0,monash_m1_yearly,chronos-t5,regime_trend,0.02,4.881993428222026,0.0966827189969599,100
0,monash_m1_yearly,chronos-2,regime_trend,0.04,3.6341363962991013,0.0727836693090447,100
0,monash_m1_yearly,chronos-t5,regime_trend,0.04,4.917288576932557,0.09650868342733299,100
0,monash_m1_yearly,chronos-2,regime_trend,0.06,3.6949551969700605,0.07385049344202538,100
0,monash_m1_yearly,chronos-t5,regime_trend,0.06,4.9556607955669065,0.09982885061428037,100
0,monash_m1_yearly,chronos-2,regime_trend,0.09,3.6186913045455875,0.07042093783836759,100
0,monash_m1_yearly,chronos-t5,regime_trend,0.09,4.83530986128195,0.08833359120627145,100
0,monash_m1_yearly,chronos-2,regime_trend,0.13,3.690893257057331,0.0767645245877398,100
0,monash_m1_yearly,chronos-t5,regime_trend,0.13,4.971313741902305,0.1070935880073593,100
0,monash_m1_yearly,chronos-2,regime_trend,0.18,3.7861056330467076,0.06827497782202993,100
0,monash_m1_yearly,chronos-t5,regime_trend,0.18,4.964216340585187,0.08183101445626119,100
0,monash_m1_yearly,chronos-2,regime_trend,0.25,4.009616079114689,0.0867482340213319,100
0,monash_m1_yearly,chronos-t5,regime_trend,0.25,5.14203326814134,0.10926406537739111,100
0,monash_m3_monthly,chronos-2,clean,0.0,0.811635633079432,0.08901184204854988,100
0,monash_m3_monthly,chronos-t5,clean,0.0,0.8309916385062547,0.09316264892827573,100
0,monash_m3_monthly,chronos-2,regime_trend,0.01,0.8129298987081178,0.0890269044767708,100
0,monash_m3_monthly,chronos-t5,regime_trend,0.01,0.8453434459462078,0.09354483814621026,100
0,monash_m3_monthly,chronos-2,regime_trend,0.02,0.8101688458125229,0.08879036298907686,100
0,monash_m3_monthly,chronos-t5,regime_trend,0.02,0.8494323899385811,0.09380162743773578,100
0,monash_m3_monthly,chronos-2,regime_trend,0.04,0.8147964031425389,0.08933319850046645,100
0,monash_m3_monthly,chronos-t5,regime_trend,0.04,0.8417741991484697,0.09327844043006743,100
0,monash_m3_monthly,chronos-2,regime_trend,0.06,0.8357874575496382,0.089738384627918,100
0,monash_m3_monthly,chronos-t5,regime_trend,0.06,0.8702149301286065,0.09243214081948513,100
0,monash_m3_monthly,chronos-2,regime_trend,0.09,0.8335346475597178,0.09080516246776622,100
0,monash_m3_monthly,chronos-t5,regime_trend,0.09,0.8607997936184744,0.09518314643659687,100
0,monash_m3_monthly,chronos-2,regime_trend,0.13,0.8417498328968411,0.09034559450691204,100
0,monash_m3_monthly,chronos-t5,regime_trend,0.13,0.8781202024392997,0.0955851297637262,100
0,monash_m3_monthly,chronos-2,regime_trend,0.18,0.916467333832285,0.09330241504309014,100
0,monash_m3_monthly,chronos-t5,regime_trend,0.18,0.9169025421252377,0.09625513698211487,100
0,monash_m3_monthly,chronos-2,regime_trend,0.25,1.009698313299607,0.10108743753805413,100
0,monash_m3_monthly,chronos-t5,regime_trend,0.25,1.0203750244883472,0.10135360014496902,100
0,monash_m3_quarterly,chronos-2,clean,0.0,1.2542640597019636,0.07384750980066322,100
0,monash_m3_quarterly,chronos-t5,clean,0.0,1.3468232787559626,0.08104382148146834,100
0,monash_m3_quarterly,chronos-2,regime_trend,0.01,1.2504763689477414,0.07373424642147801,100
0,monash_m3_quarterly,chronos-t5,regime_trend,0.01,1.3333163199872626,0.08004685094702932,100
0,monash_m3_quarterly,chronos-2,regime_trend,0.02,1.2391826057210726,0.0732745857941517,100
0,monash_m3_quarterly,chronos-t5,regime_trend,0.02,1.329835227320753,0.08073531542124159,100
0,monash_m3_quarterly,chronos-2,regime_trend,0.04,1.2496244293184942,0.07386108893514465,100
0,monash_m3_quarterly,chronos-t5,regime_trend,0.04,1.3340558836007657,0.0808790365433195,100
0,monash_m3_quarterly,chronos-2,regime_trend,0.06,1.285436288095049,0.0753229787738467,100
0,monash_m3_quarterly,chronos-t5,regime_trend,0.06,1.38113974402542,0.08243822206232172,100
0,monash_m3_quarterly,chronos-2,regime_trend,0.09,1.311330284157728,0.07635737307879602,100
