dataset,model,family,severity,MASE,WQL,n_series,latency_s,MASE_clean,WQL_clean,MASE_degr,WQL_degr
monash_australian_electricity,chronos-2-CL,clean,0.0,0.6174465182215265,0.02885914602907158,5,0.837,0.6174465182215265,0.02885914602907158,1.0,1.0
monash_australian_electricity,chronos-2-CL,spikes_intensity,1.0,0.6394638570470128,0.029015589715897887,5,0.038,0.6174465182215265,0.02885914602907158,1.035658697839781,1.0054209395755755
monash_australian_electricity,chronos-2-CL,spikes_intensity,2.0,0.5836254518831514,0.030236671301068996,5,0.041,0.6174465182215265,0.02885914602907158,0.9452242982342952,1.0477327108227579
monash_australian_electricity,chronos-2-CL,spikes_intensity,4.0,0.6479275929686431,0.03186247142789181,5,0.036,0.6174465182215265,0.02885914602907158,1.0493663399947792,1.1040684085313819
monash_australian_electricity,chronos-2-CL,spikes_intensity,6.0,0.6877511088151435,0.03868524769111054,5,0.041,0.6174465182215265,0.02885914602907158,1.113863449738319,1.3404848380523986
monash_australian_electricity,chronos-2-CL,spikes_intensity,8.0,0.8052437943773891,0.03904264416866878,5,0.063,0.6174465182215265,0.02885914602907158,1.3041514861834316,1.352869004832601
monash_australian_electricity,chronos-2-CL,spikes_intensity,12.0,0.7445891533872834,0.037741088352190845,5,0.065,0.6174465182215265,0.02885914602907158,1.2059168388089296,1.307768716169631
monash_australian_electricity,chronos-2-CL,spikes_intensity,16.0,0.9355996393040199,0.04548664444039474,5,0.181,0.6174465182215265,0.02885914602907158,1.5152723542743292,1.5761604447537452
monash_australian_electricity,chronos-2-CL,spikes_intensity,20.0,0.8773311014584355,0.04113209762958145,5,0.044,0.6174465182215265,0.02885914602907158,1.420902176249163,1.425270782030299
monash_australian_electricity,chronos-2-CL,spikes_intensity,30.0,1.0809133283280254,0.05056910379182242,5,0.04,0.6174465182215265,0.02885914602907158,1.7506185498323872,1.7522730485815856
monash_australian_electricity,chronos-2-CL,spikes_intensity,40.0,1.267896097582395,0.0715685456642123,5,0.045,0.6174465182215265,0.02885914602907158,2.053450882247102,2.4799259684301442
monash_australian_electricity,chronos-2-CL,spikes_density,0.01,0.6252399371712289,0.03121328386292304,5,0.038,0.6174465182215265,0.02885914602907158,1.0126220145708333,1.0815733712799398
monash_australian_electricity,chronos-2-CL,spikes_density,0.02,0.6519819247921153,0.032387333559031416,5,0.131,0.6174465182215265,0.02885914602907158,1.0559326282542874,1.1222554377182774
monash_australian_electricity,chronos-2-CL,spikes_density,0.05,0.9346566823079013,0.04661569227311498,5,0.051,0.6174465182215265,0.02885914602907158,1.5137451661401493,1.6152831489246475
monash_australian_electricity,chronos-2-CL,spikes_density,0.08,1.2561073856617555,0.06776678047209143,5,0.051,0.6174465182215265,0.02885914602907158,2.0343581971760205,2.3481907747313735
monash_australian_electricity,chronos-2-CL,spikes_density,0.12,1.5134356839681098,0.09607647797872097,5,0.052,0.6174465182215265,0.02885914602907158,2.451120282170126,3.3291518010247865
monash_australian_electricity,chronos-2-CL,spikes_density,0.16,1.4867156372305743,0.11241993560994455,5,0.055,0.6174465182215265,0.02885914602907158,2.407845203359253,3.895469931670781
monash_australian_electricity,chronos-2-CL,spikes_density,0.2,1.736636668623135,0.17982065779294762,5,0.099,0.6174465182215265,0.02885914602907158,2.8126106753752347,6.2309763986710935
monash_australian_electricity,chronos-2-CL,spikes_density,0.3,1.9056784217943765,0.3020168688886987,5,0.096,0.6174465182215265,0.02885914602907158,3.0863862141184835,10.465204638573113
monash_australian_electricity,chronos-2-CL,spikes_density,0.4,1.9727216646689754,0.5903321240291083,5,0.073,0.6174465182215265,0.02885914602907158,3.194967671614929,20.455633837343303
monash_australian_electricity,chronos-2-CL,drift,0.5,1.5752415806146212,0.0976430646422879,5,0.074,0.6174465182215265,0.02885914602907158,2.5512194726628263,3.383435689466559
monash_australian_electricity,chronos-2-CL,drift,1.0,3.6021860595216793,0.22229830188982597,5,0.073,0.6174465182215265,0.02885914602907158,5.834004975681623,7.702871792044411
monash_australian_electricity,chronos-2-CL,drift,2.0,6.709467014528419,0.44612732746375017,5,0.179,0.6174465182215265,0.02885914602907158,10.866474773967722,15.458784782277995
monash_australian_electricity,chronos-2-CL,drift,4.0,13.08331128017535,0.9047004996452443,5,0.044,0.6174465182215265,0.02885914602907158,21.189383847948655,31.348831276361548
monash_australian_electricity,chronos-2-CL,drift,6.0,18.512406718499463,1.3317185149438513,5,0.046,0.6174465182215265,0.02885914602907158,29.982202785468797,46.14545813664513
monash_australian_electricity,chronos-2-CL,drift,9.0,28.749277745382482,2.043975609974739,5,0.051,0.6174465182215265,0.02885914602907158,46.56156751550077,70.82592145712549
monash_australian_electricity,chronos-2-CL,drift,12.0,37.47190421059642,2.6980802089596314,5,0.047,0.6174465182215265,0.02885914602907158,60.68850192649772,93.49133914917962
monash_australian_electricity,chronos-2-CL,drift,16.0,50.17967556643316,3.61215356384902,5,0.042,0.6174465182215265,0.02885914602907158,81.26967127609548,125.16494979478178
monash_australian_electricity,chronos-2-CL,drift,20.0,63.588838360566434,4.553765039564714,5,0.072,0.6174465182215265,0.02885914602907158,102.98679559118047,157.7927855168489
monash_australian_electricity,chronos-2-CL,drift,26.0,82.64043042218492,5.914254957793737,5,0.08,0.6174465182215265,0.02885914602907158,133.84224865372926,204.93520327441246
monash_australian_electricity,chronos-2-CL,drift,32.0,100.8379041503154,7.252911073411017,5,0.089,0.6174465182215265,0.02885914602907158,163.31439432319695,251.32105662810383
monash_australian_electricity,chronos-2-CL,drift_step,0.5,0.6174465182215265,0.02885914602907158,5,0.186,0.6174465182215265,0.02885914602907158,1.0,1.0
monash_australian_electricity,chronos-2-CL,drift_step,1.0,0.6174465182215265,0.02885914602907158,5,0.175,0.6174465182215265,0.02885914602907158,1.0,1.0
monash_australian_electricity,chronos-2-CL,drift_step,2.0,0.589404410405996,0.027191271038114733,5,0.036,0.6174465182215265,0.02885914602907158,0.9545837461416057,0.9422063636506536
monash_australian_electricity,chronos-2-CL,drift_step,4.0,0.6174465182215265,0.02885914602907158,5,0.042,0.6174465182215265,0.02885914602907158,1.0,1.0
monash_australian_electricity,chronos-2-CL,drift_step,8.0,0.5696213872662402,0.02757612257943857,5,0.034,0.6174465182215265,0.02885914602907158,0.922543686709838,0.9555418774921288
monash_australian_electricity,chronos-2-CL,drift_step,12.0,0.6174465182215265,0.02885914602907158,5,0.034,0.6174465182215265,0.02885914602907158,1.0,1.0
monash_australian_electricity,chronos-2-CL,drift_step,16.0,0.6174465182215265,0.02885914602907158,5,0.038,0.6174465182215265,0.02885914602907158,1.0,1.0
monash_australian_electricity,chronos-2-CL,drift_step,20.0,0.5370254521418474,0.02667301951215263,5,0.061,0.6174465182215265,0.02885914602907158,0.8697521749554578,0.924248398940262
monash_australian_electricity,chronos-2-CL,gap,0.05,0.6174465182215265,0.02885914602907158,5,0.067,0.6174465182215265,0.02885914602907158,1.0,1.0
monash_australian_electricity,chronos-2-CL,gap,0.1,0.6174465182215265,0.02885914602907158,5,0.069,0.6174465182215265,0.02885914602907158,1.0,1.0
monash_australian_electricity,chronos-2-CL,gap,0.15,0.6174465182215265,0.02885914602907158,5,0.075,0.6174465182215265,0.02885914602907158,1.0,1.0
monash_australian_electricity,chronos-2-CL,gap,0.2,0.6174465182215265,0.02885914602907158,5,0.083,0.6174465182215265,0.02885914602907158,1.0,1.0
monash_australian_electricity,chronos-2-CL,gap,0.3,0.6174465182215265,0.02885914602907158,5,0.089,0.6174465182215265,0.02885914602907158,1.0,1.0
monash_australian_electricity,chronos-2-CL,gap,0.4,0.6108384423618,0.028389523919758814,5,0.091,0.6174465182215265,0.02885914602907158,0.9892977356504329,0.9837270961226751
monash_australian_electricity,chronos-2-CL,gap,0.5,0.6139108559558547,0.0285896159368349,5,0.187,0.6174465182215265,0.02885914602907158,0.9942737351959554,0.9906604966077247
monash_australian_electricity,chronos-2-CL,gap,0.6,0.6121429882573796,0.028583124422236532,5,0.161,0.6174465182215265,0.02885914602907158,0.9914105435731939,0.9904355587460213
monash_australian_electricity,chronos-2-CL,gap,0.7,0.6203521533482674,0.028735228656141438,5,0.159,0.6174465182215265,0.02885914602907158,1.0047058895645087,0.9957061316781407
monash_australian_electricity,chronos-2-CL,gap_boundary,0.05,12.497525893583115,2.865118122008681,5,0.045,0.6174465182215265,0.02885914602907158,20.24066137676279,99.27937989303193
monash_australian_electricity,chronos-2-CL,gap_boundary,0.1,12.497525893583115,2.865118122008681,5,0.047,0.6174465182215265,0.02885914602907158,20.24066137676279,99.27937989303193
monash_australian_electricity,chronos-2-CL,gap_boundary,0.15,12.497525893583115,2.865118122008681,5,0.044,0.6174465182215265,0.02885914602907158,20.24066137676279,99.27937989303193
monash_australian_electricity,chronos-2-CL,gap_boundary,0.2,12.497525893583115,2.865118122008681,5,0.043,0.6174465182215265,0.02885914602907158,20.24066137676279,99.27937989303193
monash_australian_electricity,chronos-2-CL,gap_boundary,0.3,12.497525893583115,2.865118122008681,5,0.047,0.6174465182215265,0.02885914602907158,20.24066137676279,99.27937989303193
monash_australian_electricity,chronos-2-CL,gap_boundary,0.4,12.497525893583115,2.865118122008681,5,0.174,0.6174465182215265,0.02885914602907158,20.24066137676279,99.27937989303193
monash_australian_electricity,chronos-2-CL,gap_boundary,0.5,12.497525893583115,2.865118122008681,5,0.154,0.6174465182215265,0.02885914602907158,20.24066137676279,99.27937989303193
monash_australian_electricity,chronos-2-CL,gap_boundary,0.6,12.497525893583115,2.865118122008681,5,0.042,0.6174465182215265,0.02885914602907158,20.24066137676279,99.27937989303193
monash_australian_electricity,chronos-2-CL,gap_boundary,0.7,12.497525893583115,2.865118122008681,5,0.043,0.6174465182215265,0.02885914602907158,20.24066137676279,99.27937989303193
monash_cif_2016,chronos-2-CL,clean,0.0,0.8374135906353518,0.008104641215428011,72,0.226,0.8374135906353518,0.008104641215428011,1.0,1.0
monash_cif_2016,chronos-2-CL,spikes_intensity,1.0,0.8991933279379394,0.00866068980753453,72,0.038,0.8374135906353518,0.008104641215428011,1.0737744622173075,1.0686086622869897
monash_cif_2016,chronos-2-CL,spikes_intensity,2.0,0.9240702906182607,0.018182626798448186,72,0.041,0.8374135906353518,0.008104641215428011,1.1034813632737461,2.243483248072191
monash_cif_2016,chronos-2-CL,spikes_intensity,4.0,0.9849987152333988,0.05911843856168897,72,0.04,0.8374135906353518,0.008104641215428011,1.1762392278420906,7.294393050879413
monash_cif_2016,chronos-2-CL,spikes_intensity,6.0,1.0054378050393296,0.03577215089821181,72,0.038,0.8374135906353518,0.008104641215428011,1.2006466294349205,4.413785872484506
monash_cif_2016,chronos-2-CL,spikes_intensity,8.0,1.0112883989219055,0.02825903839473537,72,0.04,0.8374135906353518,0.008104641215428011,1.2076331340104398,3.4867722880738268
monash_cif_2016,chronos-2-CL,spikes_intensity,12.0,1.0951497993430717,0.07250942080531102,72,0.04,0.8374135906353518,0.008104641215428011,1.3077764817647317,8.946654007000573
monash_cif_2016,chronos-2-CL,spikes_intensity,16.0,1.1736108711210014,0.019403698805058642,72,0.04,0.8374135906353518,0.008104641215428011,1.401471010555936,2.3941465500189842
monash_cif_2016,chronos-2-CL,spikes_intensity,20.0,1.077104625914868,0.055232067704140526,72,0.04,0.8374135906353518,0.008104641215428011,1.2862277827347666,6.814868941884885
monash_cif_2016,chronos-2-CL,spikes_intensity,30.0,1.3248598316507338,0.7574748228241509,72,0.04,0.8374135906353518,0.008104641215428011,1.5820854192795617,93.46185755665782
monash_cif_2016,chronos-2-CL,spikes_intensity,40.0,1.2649779846337532,0.041863336772176296,72,0.039,0.8374135906353518,0.008104641215428011,1.5105773285504063,5.165353488132845
monash_cif_2016,chronos-2-CL,spikes_density,0.01,1.5005227685956126,0.03290015329983023,72,0.04,0.8374135906353518,0.008104641215428011,1.791853852595293,4.059421314937598
monash_cif_2016,chronos-2-CL,spikes_density,0.02,0.9600116063907825,0.020189932917245,72,0.04,0.8374135906353518,0.008104641215428011,1.1464007954091295,2.491156903875202
monash_cif_2016,chronos-2-CL,spikes_density,0.05,1.2113587652989883,0.01946814157353465,72,0.04,0.8374135906353518,0.008104641215428011,1.446547773818576,2.4020978913261524
monash_cif_2016,chronos-2-CL,spikes_density,0.08,1.4071466004884294,0.05446800087301193,72,0.041,0.8374135906353518,0.008104641215428011,1.6803484159133566,6.7205937221905065
monash_cif_2016,chronos-2-CL,spikes_density,0.12,1.6688481683291723,0.03630183619325695,72,0.041,0.8374135906353518,0.008104641215428011,1.992860143412534,4.4791416705964355
monash_cif_2016,chronos-2-CL,spikes_density,0.16,1.892772187498143,0.09060112346212275,72,0.047,0.8374135906353518,0.008104641215428011,2.260259695644637,11.178918480642212
monash_cif_2016,chronos-2-CL,spikes_density,0.2,2.6872466975159486,0.164633514512159,72,0.041,0.8374135906353518,0.008104641215428011,3.208983861220971,20.313485833125135
monash_cif_2016,chronos-2-CL,spikes_density,0.3,3.3540066939198163,0.4808826880005231,72,0.044,0.8374135906353518,0.008104641215428011,4.005197349824603,59.334235189228835
monash_cif_2016,chronos-2-CL,spikes_density,0.4,3.695643613606156,0.6137153775314882,72,0.045,0.8374135906353518,0.008104641215428011,4.413164122166019,75.72394153157802
monash_cif_2016,chronos-2-CL,drift,0.5,1.3359745831758618,0.09420859627383851,72,0.043,0.8374135906353518,0.008104641215428011,1.5953581338013014,11.624030449923291
monash_cif_2016,chronos-2-CL,drift,1.0,2.3767400793178557,0.18629115996493806,72,0.107,0.8374135906353518,0.008104641215428011,2.838191433595681,22.98573804973795
monash_cif_2016,chronos-2-CL,drift,2.0,4.183334010273621,0.3747586674227849,72,0.049,0.8374135906353518,0.008104641215428011,4.9955411006641235,46.24000710967853
monash_cif_2016,chronos-2-CL,drift,4.0,8.269589222233488,0.763995713220572,72,0.041,0.8374135906353518,0.008104641215428011,9.875155257462792,94.26644473369508
monash_cif_2016,chronos-2-CL,drift,6.0,12.387195480032718,1.1741926707649952,72,0.041,0.8374135906353518,0.008104641215428011,14.792207361519488,144.8790439396379
monash_cif_2016,chronos-2-CL,drift,9.0,18.86181845536876,1.7632358859974033,72,0.04,0.8374135906353518,0.008104641215428011,22.523898186388593,217.5587838041373
monash_cif_2016,chronos-2-CL,drift,12.0,25.022839618733197,2.3553993526878725,72,0.041,0.8374135906353518,0.008104641215428011,29.88110044852292,290.6235192995502
monash_cif_2016,chronos-2-CL,drift,16.0,33.45576456449889,3.148528769745881,72,0.041,0.8374135906353518,0.008104641215428011,39.95130355970908,388.4846578713855
monash_cif_2016,chronos-2-CL,drift,20.0,41.856033423753836,3.964976117653271,72,0.04,0.8374135906353518,0.008104641215428011,49.982510305328766,489.2229047851661
monash_cif_2016,chronos-2-CL,drift,26.0,54.403929364307274,5.160525706232085,72,0.041,0.8374135906353518,0.008104641215428011,64.96661861318803,636.7370953335353
monash_cif_2016,chronos-2-CL,drift,32.0,66.69364746452437,6.304536113755526,72,0.043,0.8374135906353518,0.008104641215428011,79.64242306352278,777.8920677887872
monash_cif_2016,chronos-2-CL,drift_step,0.5,0.8716251097754272,0.0188992339699961,72,0.048,0.8374135906353518,0.008104641215428011,1.04085379019717,2.331902605882106
monash_cif_2016,chronos-2-CL,drift_step,1.0,0.8522834088645257,0.026319608479156716,72,0.044,0.8374135906353518,0.008104641215428011,1.0177568389090652,3.2474736116701446
monash_cif_2016,chronos-2-CL,drift_step,2.0,1.009287498407523,0.01723604228810295,72,0.046,0.8374135906353518,0.008104641215428011,1.2052437525425987,2.126687885367755
monash_cif_2016,chronos-2-CL,drift_step,4.0,1.1102569850014792,0.03436844932559148,72,0.054,0.8374135906353518,0.008104641215428011,1.3258167737152666,4.240588622253584
monash_cif_2016,chronos-2-CL,drift_step,8.0,1.5485524394347463,0.03439461153262904,72,0.049,0.8374135906353518,0.008104641215428011,1.8492086308986797,4.243816674716628
monash_cif_2016,chronos-2-CL,drift_step,12.0,1.46120912240541,0.07064820563547818,72,0.04,0.8374135906353518,0.008104641215428011,1.744907341779323,8.717005942347221
monash_cif_2016,chronos-2-CL,drift_step,16.0,1.5642706280487464,0.1935502717910686,72,0.041,0.8374135906353518,0.008104641215428011,1.8679785538970328,23.88141148341347
monash_cif_2016,chronos-2-CL,drift_step,20.0,1.3807705189731136,0.11675984524797925,72,0.059,0.8374135906353518,0.008104641215428011,1.6488513375159257,14.406540912102928
monash_cif_2016,chronos-2-CL,gap,0.05,0.8685179808828868,0.008749393181645438,72,0.05,0.8374135906353518,0.008104641215428011,1.037143402728795,1.0795534248931433
monash_cif_2016,chronos-2-CL,gap,0.1,0.8576897529609459,0.008709606026595809,72,0.051,0.8374135906353518,0.008104641215428011,1.0242128412439668,1.074644243352338
monash_cif_2016,chronos-2-CL,gap,0.15,0.8555650937583844,0.019494656382402616,72,0.137,0.8374135906353518,0.008104641215428011,1.0216756729601928,2.4053694499507947
monash_cif_2016,chronos-2-CL,gap,0.2,0.9070154759026352,0.022622284719834705,72,0.092,0.8374135906353518,0.008104641215428011,1.0831153041288426,2.7912752851749785
monash_cif_2016,chronos-2-CL,gap,0.3,0.9149164350405138,0.010637141238367427,72,0.11,0.8374135906353518,0.008104641215428011,1.092550258643832,1.3124752787475087
monash_cif_2016,chronos-2-CL,gap,0.4,0.8876007159544756,0.010556627122167369,72,0.069,0.8374135906353518,0.008104641215428011,1.0599311091679877,1.302540956664652
monash_cif_2016,chronos-2-CL,gap,0.5,0.8838042160120533,0.014785953092667205,72,0.044,0.8374135906353518,0.008104641215428011,1.0553975071523554,1.8243809564969558
monash_cif_2016,chronos-2-CL,gap,0.6,0.9543600784087533,0.009869915276903188,72,0.046,0.8374135906353518,0.008104641215428011,1.1396520059874755,1.2178102663094816
monash_cif_2016,chronos-2-CL,gap,0.7,1.0490069399786845,0.00833852019528448,72,0.044,0.8374135906353518,0.008104641215428011,1.2526748451536298,1.0288574131340023
monash_cif_2016,chronos-2-CL,gap_boundary,0.05,1.4104935739605298,0.021742365223476848,72,0.04,0.8374135906353518,0.008104641215428011,1.6843452145198383,2.6827054579650036
monash_cif_2016,chronos-2-CL,gap_boundary,0.1,1.3767187583605898,0.030992673733684712,72,0.042,0.8374135906353518,0.008104641215428011,1.6440129151905252,3.824064867262353
monash_cif_2016,chronos-2-CL,gap_boundary,0.15,1.6222795707097073,0.04089537555106973,72,0.05,0.8374135906353518,0.008104641215428011,1.937250110162258,5.045920536645251
monash_cif_2016,chronos-2-CL,gap_boundary,0.2,2.0530887466456496,0.05197053672734305,72,0.04,0.8374135906353518,0.008104641215428011,2.4517022049856583,6.412441383390523
monash_cif_2016,chronos-2-CL,gap_boundary,0.3,2.3492992407143096,0.042201300430723315,72,0.042,0.8374135906353518,0.008104641215428011,2.805422872265399,5.207053502922355
monash_cif_2016,chronos-2-CL,gap_boundary,0.4,2.854861538642791,0.08293866795874728,72,0.049,0.8374135906353518,0.008104641215428011,3.40914163630517,10.233478047228676
monash_cif_2016,chronos-2-CL,gap_boundary,0.5,3.505040631167319,0.12572104071064583,72,0.043,0.8374135906353518,0.008104641215428011,4.1855549878382305,15.512227792554592
monash_cif_2016,chronos-2-CL,gap_boundary,0.6,3.901791347335566,0.18072218230845583,72,0.046,0.8374135906353518,0.008104641215428011,4.659336068782032,22.298603664827596
monash_cif_2016,chronos-2-CL,gap_boundary,0.7,4.056388287535736,0.1043332750674169,72,0.039,0.8374135906353518,0.008104641215428011,4.84394847766696,12.873274990730973
monash_car_parts,chronos-2-CL,clean,0.0,0.8957706891017735,1.0214469106119983,100,0.246,0.8957706891017735,1.0214469106119983,1.0,1.0
monash_car_parts,chronos-2-CL,spikes_intensity,1.0,0.9172659437040729,1.0397877531214255,100,0.164,0.8957706891017735,1.0214469106119983,1.0239963808414558,1.0179557472041678
monash_car_parts,chronos-2-CL,spikes_intensity,2.0,0.9098206900775481,1.0587291308493243,100,0.127,0.8957706891017735,1.0214469106119983,1.0156848188344532,1.0364994204299744
monash_car_parts,chronos-2-CL,spikes_intensity,4.0,0.9533866734510962,1.1466587724793207,100,0.124,0.8957706891017735,1.0214469106119983,1.0643200152118135,1.1225828386835122
monash_car_parts,chronos-2-CL,spikes_intensity,6.0,0.9755563385990886,1.1859790822198026,100,0.097,0.8957706891017735,1.0214469106119983,1.0890692790777956,1.161077555669756
monash_car_parts,chronos-2-CL,spikes_intensity,8.0,0.9829741193087513,1.1676456495873606,100,0.106,0.8957706891017735,1.0214469106119983,1.0973501714980431,1.1431290627603616
monash_car_parts,chronos-2-CL,spikes_intensity,12.0,1.024578415356747,1.2952323608272538,100,0.108,0.8957706891017735,1.0214469106119983,1.1437954242331085,1.2680368870578083
monash_car_parts,chronos-2-CL,spikes_intensity,16.0,1.0432163087031265,1.3546538033501152,100,0.102,0.8957706891017735,1.0214469106119983,1.164601969449573,1.3262106814131696
monash_car_parts,chronos-2-CL,spikes_intensity,20.0,1.0891080885837598,1.6170208867364724,100,0.102,0.8957706891017735,1.0214469106119983,1.2158335853519093,1.58306894850525
monash_car_parts,chronos-2-CL,spikes_intensity,30.0,1.2041333352913273,1.6938214664412017,100,0.082,0.8957706891017735,1.0214469106119983,1.3442428402058588,1.6582569772778022
monash_car_parts,chronos-2-CL,spikes_intensity,40.0,1.1370076131831632,1.692032087806559,100,0.046,0.8957706891017735,1.0214469106119983,1.2693065613960735,1.6565051695078117
monash_car_parts,chronos-2-CL,spikes_density,0.01,0.990870068947718,1.2518337432045092,100,0.045,0.8957706891017735,1.0214469106119983,1.1061648712141996,1.2255494927822288
monash_car_parts,chronos-2-CL,spikes_density,0.02,1.0097097536788442,1.2995467168138628,100,0.055,0.8957706891017735,1.0214469106119983,1.1271966876827841,1.2722606562442305
monash_car_parts,chronos-2-CL,spikes_density,0.05,1.0947786122656669,1.4707109764464223,100,0.049,0.8957706891017735,1.0214469106119983,1.222163914922743,1.4398310486496535
monash_car_parts,chronos-2-CL,spikes_density,0.08,1.2515300815909363,2.1542735405028584,100,0.051,0.8957706891017735,1.0214469106119983,1.3971545361077817,2.1090411240385745
monash_car_parts,chronos-2-CL,spikes_density,0.12,1.1826243281456714,2.0619141104460024,100,0.046,0.8957706891017735,1.0214469106119983,1.3202311066145043,2.0186209278469596
monash_car_parts,chronos-2-CL,spikes_density,0.16,1.2745116363457256,2.463471297462388,100,0.044,0.8957706891017735,1.0214469106119983,1.422810158729051,2.4117467798560406
monash_car_parts,chronos-2-CL,spikes_density,0.2,1.5697863782982828,3.793667486398527,100,0.053,0.8957706891017735,1.0214469106119983,1.7524422236592412,3.714013373563935
monash_car_parts,chronos-2-CL,spikes_density,0.3,2.640238505503602,8.315907769575631,100,0.054,0.8957706891017735,1.0214469106119983,2.947449093418182,8.14130199345668
monash_car_parts,chronos-2-CL,spikes_density,0.4,3.1265699997492065,10.089528395843715,100,0.045,0.8957706891017735,1.0214469106119983,3.490368726938753,9.877682619646468
monash_car_parts,chronos-2-CL,drift,0.5,1.5487094174609664,1.8048724402164338,100,0.048,0.8957706891017735,1.0214469106119983,1.7289128080468024,1.7669762583500763
monash_car_parts,chronos-2-CL,drift,1.0,2.3539957419104907,2.873916112419271,100,0.05,0.8957706891017735,1.0214469106119983,2.6278999419716893,2.8135736498506505
monash_car_parts,chronos-2-CL,drift,2.0,4.100199002167582,5.6679775666088945,100,0.054,0.8957706891017735,1.0214469106119983,4.5772864105198865,5.548969317664229
monash_car_parts,chronos-2-CL,drift,4.0,7.647576179062936,12.116816078580516,100,0.049,0.8957706891017735,1.0214469106119983,8.537426232076736,11.862404156982318
monash_car_parts,chronos-2-CL,drift,6.0,11.155271657412197,17.96169181127097,100,0.049,0.8957706891017735,1.0214469106119983,12.453267106337282,17.584557380969756
monash_car_parts,chronos-2-CL,drift,9.0,16.90956577208442,28.244365803767877,100,0.112,0.8957706891017735,1.0214469106119983,18.877114397480838,27.65133019673564
monash_car_parts,chronos-2-CL,drift,12.0,22.878300092350344,37.989225663288984,100,0.125,0.8957706891017735,1.0214469106119983,25.54035354214522,37.19158114691228
monash_car_parts,chronos-2-CL,drift,16.0,30.731308137078003,51.72401763613862,100,0.104,0.8957706891017735,1.0214469106119983,34.307115103189595,50.637989208022816
monash_car_parts,chronos-2-CL,drift,20.0,38.4682899180468,64.92127595572056,100,0.115,0.8957706891017735,1.0214469106119983,42.944349916852666,63.55814999413242
monash_car_parts,chronos-2-CL,drift,26.0,49.80523351438022,84.4131342821782,100,0.126,0.8957706891017735,1.0214469106119983,55.60042778841312,82.64074559842
monash_car_parts,chronos-2-CL,drift,32.0,61.57529706582468,105.04713283828384,100,0.095,0.8957706891017735,1.0214469106119983,68.74002221212305,102.84150037258914
monash_car_parts,chronos-2-CL,drift_step,0.5,0.998496273989499,1.1137005183825266,100,0.099,0.8957706891017735,1.0214469106119983,1.114678439624691,1.0903165958133396
monash_car_parts,chronos-2-CL,drift_step,1.0,1.0574430602146834,1.2676476799090965,100,0.101,0.8957706891017735,1.0214469106119983,1.1804841050057415,1.241031390608042
